,x0,x1,CarMake,DayOfWeek,x36,Amount,Percent,x46,Month,x84,Continent,x94
594,40.33844399,3.432540054,Volkswagon,Wed,-3.855600608,"($1,334.67)",-0.02%,0.899322502,Jul,-3.020634663,Asia,0.020356944
595,-6.227101075,-19.40419909,Toyota,Wed,5.150142822,($874.07),0.00%,5.304826197,Jul,0.861468464,Asia,-2.097340185
596,10.84546099,-13.89517708,BMW,Wed,8.961688065,"$1,167.91 ",0.01%,0.282995465,Jun,-0.247868695,Asia,1.71945097
597,-16.04527504,9.130223045,Mercades,Tue,1.889068203,$29.97 ,0.01%,-2.830277093,Aug,-21.05642344,Asia,0.498549703
598,22.73546643,13.21268324,Volkswagon,Thu,-0.785252417,($251.31),0.02%,-10.3059535,Oct,-12.24870531,Asia,0.367360628
599,11.53948472,26.58981998,Volkswagon,Thu,4.726203261,"$1,008.74 ",-0.01%,-1.99039707,Jul,-13.30242603,Asia,0.245012157
600,8.242796926,5.650711531,Chrystler,Thu,-2.058888837,"$1,464.79 ",-0.01%,0.156852446,sep,5.471258824,Asia,-1.093545976
601,1.300710943,3.598699703,Honda,Wed,1.777416517,$106.30 ,0.02%,-4.098061527,May,-13.42461909,Asia,0.460672425
602,-10.29256386,4.156091706,Toyota,Wed,1.913731057,($94.73),0.00%,1.426861087,May,-1.740883195,Asia,0.34397924
603,-21.10808623,2.208640203,BMW,Wed,-3.618555982,($753.60),0.01%,-2.755262466,Jul,-12.69994481,Asia,1.215138998
604,0.863264054,-22.35372843,Volkswagon,Wed,-3.724832418,$336.91 ,0.01%,3.444576496,Jul,10.99766711,Asia,-0.03233599
605,-11.6711953,-2.105721249,Toyota,Wed,-3.435470727,($836.03),0.00%,2.742153578,Aug,-4.582499064,Asia,2.373999298
606,42.95339662,3.255372759,Toyota,Thu,1.563164979,"$1,671.37 ",-0.01%,-2.908994147,sep,7.762170689,Asia,1.152278268
607,2.030181781,1.739435234,Tesla,Wed,7.947145965,$954.39 ,0.01%,-1.453652491,May,-2.867993842,Asia,-0.081016259
608,-31.12949498,14.2269186,Volkswagon,Thu,-7.241302869,($836.17),0.01%,-6.635017036,Jun,-0.891814343,America,0.818366638
609,-16.66251749,-11.25579264,Toyota,Wed,6.103395725,"($1,146.77)",0.01%,7.297118657,Jul,1.775033022,Asia,-0.825849376
610,-16.01772875,1.142392514,Volkswagon,Thu,7.657286128,($179.18),0.01%,-0.455741769,Mar,0.434318455,America,-1.577411243
611,-56.96169946,3.300300734,Volkswagon,Wed,2.658865525,($468.19),0.01%,5.806784647,Jul,-2.182893167,Asia,-2.029219829
612,8.499051488,-24.15289125,Volkswagon,Wed,4.737612977,$151.80 ,0.01%,1.097834947,May,9.648308045,Euorpe,2.031204963
613,25.39498745,4.577402253,Chevrolet,Wed,5.46326653,"$1,188.23 ",0.00%,-3.74320036,Jul,0.692231074,Euorpe,-1.011261797
614,5.641588229,6.416933188,Chrystler,Thu,-1.659764793,($254.70),0.00%,11.63935636,Jun,-7.004618098,Asia,0.52202179
615,-7.300549536,-7.207648287,Toyota,Wed,-2.396736336,"($1,692.97)",0.01%,-7.068940831,Apr,1.198253094,Asia,-2.379461867
616,-32.36156741,-10.84397484,Volkswagon,Wed,9.169280388,($514.69),0.02%,4.75644486,Jul,12.16546336,Asia,-0.288274367
617,-55.1902681,-32.22359746,BMW,Wed,-3.590278001,$753.22 ,0.02%,1.64722675,Jun,0.710845532,Asia,-0.023245134
618,18.92510585,-28.54706715,Toyota,Thu,0.371665628,$725.64 ,0.01%,-1.487045762,Jun,-1.783934827,Asia,-3.573818219
619,23.5069765,-0.673958005,Toyota,Fri,-4.140692775,"$1,330.87 ",0.01%,-0.62958558,Jul,10.45909424,Asia,0.064690692
620,-14.49961435,-5.652014078,Toyota,Thu,3.606029233,"$1,235.62 ",-0.02%,0.425006985,Jul,4.731826199,Asia,1.010335729
621,6.841341743,-6.46210137,BMW,Wed,3.252940307,($331.97),0.00%,7.525568765,Jul,8.317073665,Asia,0.171174555
622,20.07053852,-3.870467322,Volkswagon,Thu,-4.500477567,"$1,774.85 ",0.01%,-5.754222256,sep,-2.389793615,Asia,-1.283571345
623,52.7361683,-20.56956103,Tesla,Thu,2.974934588,($309.24),0.01%,5.063895154,Jul,0.635809304,Asia,1.258196255
624,32.76251855,24.28866224,Honda,Thu,-5.66886275,"$1,011.46 ",0.00%,-1.785030313,May,9.224202833,Asia,-1.076590239
625,-30.11930752,-23.06436711,Volkswagon,Wed,4.483689907,"($1,631.57)",0.00%,5.55761484,Jun,-4.7632677,Asia,1.07564806
626,16.99453434,-25.06611273,Volkswagon,Thu,6.896253951,$621.34 ,-0.02%,-1.723169084,Jul,-10.80414503,Asia,-0.983883287
627,37.81840146,-7.88547786,Toyota,Thu,3.218367641,"($1,773.51)",-0.01%,-4.044685083,Jul,-9.376742917,Asia,-2.154325149
628,-1.110088756,-6.085309169,BMW,Wed,-4.825409278,$101.62 ,0.01%,10.08600287,May,-10.6750507,Asia,-1.468005803
629,23.6642263,-23.41013584,Toyota,Wed,-4.125498152,($782.52),0.00%,-1.939523903,Aug,9.174447184,Asia,-1.169903592
630,20.84483977,-6.185357034,BMW,Wed,4.848060433,$13.85 ,0.00%,5.126003405,Jul,-10.16623457,Asia,2.449440716
631,-2.210159591,-13.67610748,Toyota,Thu,-0.08577819,($493.15),-0.01%,1.588196774,Jun,6.296627263,Asia,0.278169192
632,72.43531997,-18.27444416,Toyota,Thu,0.000344401,($484.53),0.00%,0.489122086,Aug,-2.874105769,Asia,0.185700963
633,-2.876511675,13.9500664,Volkswagon,Wed,1.391180554,($852.11),0.00%,-11.12538371,Aug,-2.534946256,Asia,-0.258017397
634,31.56198338,-6.538720637,BMW,Thu,-9.400661124,"($1,178.22)",-0.01%,-1.726220983,sep,-5.487553826,Asia,-0.753778703
635,-39.59434879,18.99251055,BMW,Wed,-0.33470101,"($2,808.15)",0.01%,-7.117107971,Jul,-7.592978126,Asia,0.600125364
636,39.27198017,11.48473147,Toyota,Thu,4.341181783,$470.27 ,0.02%,-14.40465755,Aug,8.104590231,Asia,-0.729023774
637,6.423062201,-2.746181398,Volkswagon,Thu,5.456458038,"$1,024.59 ",0.00%,-6.976171888,Jul,8.856737093,Asia,-1.156882841
638,56.1502431,-7.190431709,Volkswagon,Thu,-4.688833375,$247.55 ,-0.01%,0.539784841,Jul,-3.900823932,Asia,-0.352741516
639,-20.45250788,2.376036202,Toyota,Wed,2.177955343,($448.55),0.00%,-9.238107071,Jun,3.296587458,Asia,1.002206847
640,23.80678498,4.050655737,BMW,Thu,-1.426227656,($234.32),-0.01%,7.416891864,Jul,0.194550922,Asia,0.825344771
641,15.48078723,-3.125979954,Volkswagon,Wed,0.321726565,($434.42),0.00%,-1.636821836,Aug,1.33978782,America,-1.980140503
642,24.44640999,-22.04258896,Honda,Thu,-1.485163388,"$1,820.08 ",0.00%,-3.802354428,sep,-0.766469349,Asia,0.263031784
643,-5.17765394,22.60217395,Volkswagon,Wed,-1.591381489,($839.16),0.01%,-6.243745773,Jun,3.556347872,America,0.901882047
644,-2.460051692,-12.27663417,Volkswagon,Wed,2.159151196,$835.33 ,0.00%,0.860291001,Jul,12.85994991,Asia,-1.231538735
645,61.98883514,-22.70396967,Volkswagon,Thu,-0.09156107,($214.09),-0.01%,2.947481824,Jun,12.76260752,Asia,-0.851824666
646,78.25654422,-7.626215842,Toyota,Wed,-5.848039451,"$1,519.02 ",-0.02%,-8.641372303,Jun,-0.442180196,Asia,1.766673469
647,-12.90522066,-11.23205198,Volkswagon,Thu,-1.359033221,$422.70 ,0.01%,-4.690687329,May,18.55543454,Asia,-0.500644124
648,22.62582832,13.64137793,BMW,Wed,-1.019251441,$385.87 ,-0.01%,1.503543128,Jul,-7.245507718,Asia,-1.125379151
649,6.803330698,3.615100957,BMW,Thu,-6.114390237,($12.29),-0.02%,-11.46486488,Aug,7.052409924,Asia,0.036966682
650,-41.86886722,14.28606262,BMW,Wed,-9.528695324,"($1,263.37)",0.01%,6.502453084,Jun,-4.233326615,Asia,-0.18764228
651,32.65595131,-19.36240103,Toyota,Thu,-7.454364412,$525.75 ,-0.01%,10.61989975,Jul,-7.165032789,Asia,1.034115112
652,12.08212209,-19.63261609,BMW,Thu,0.144462114,$787.37 ,-0.02%,0.651077004,sep,-6.381081763,Asia,0.590054603
653,30.27393329,-31.23391053,Volkswagon,Wed,0.775565985,($99.66),0.00%,0.902344736,Jul,1.241765182,Asia,-0.88235486
654,-10.31746854,6.663014166,Toyota,Thu,0.917423107,($6.33),0.01%,-8.809889441,Aug,-0.0214449,America,0.210017628
655,-0.830697008,17.39078271,Chrystler,Thu,1.507388173,"$1,489.68 ",-0.01%,8.494782955,Jul,2.094602845,Asia,-0.850352506
656,-22.15761385,9.943264078,BMW,Wed,-0.283216793,$266.20 ,-0.01%,0.412902737,Jul,3.052552226,Asia,0.966883841
657,4.229265476,-19.15926478,Volkswagon,Thu,5.658046058,($631.09),0.00%,-10.1959088,Jul,1.410431612,Asia,-0.290985091
658,17.61100912,12.86012802,Toyota,Thu,0.591334721,"$1,121.03 ",0.00%,1.373204368,Jun,7.717154942,Asia,-0.910237846
659,26.55711557,-11.7780369,Volkswagon,Thu,2.139191374,"$1,131.29 ",0.00%,-6.088451109,May,11.12847248,Asia,1.600005207
660,-57.24942773,-19.27398015,Toyota,Wed,8.639861602,$24.44 ,0.00%,9.21120213,Jul,-2.713955919,America,0.369680856
661,8.055589762,14.4968829,Toyota,Wed,2.898663789,$79.70 ,0.00%,-5.435503456,Apr,-1.846307715,America,-0.225202505
662,-12.01393803,13.06588462,Tesla,Thu,-0.076504513,$470.47 ,-0.01%,-2.624785074,Jul,3.201977176,Asia,-0.979413975
663,-1.300167716,-13.29054427,Toyota,Tue,-8.564308638,$862.55 ,0.00%,0.454384215,Jul,10.16483515,America,-0.046804069
664,59.79239967,6.701156564,Honda,Thu,7.4663046,"$1,013.17 ",-0.01%,2.193223412,Jun,0.543077342,Asia,0.299883528
665,-35.64911811,-15.6726757,BMW,Wed,-8.429028714,"$1,119.74 ",0.01%,-12.17695931,Jul,-2.322920871,Asia,0.325515292
666,11.36504106,-14.47829041,BMW,Wed,-2.743377942,($105.86),0.01%,-0.717032597,Jun,0.879838318,Asia,2.251867543
667,-13.08126681,22.97098725,Volkswagon,Wed,-1.548213846,$685.80 ,0.01%,9.222683462,Aug,-12.57901528,Asia,-0.211787304
668,-53.16997406,-13.86038588,Volkswagon,Thu,3.811185899,$573.72 ,0.01%,1.261065659,Apr,-8.262233486,Asia,0.182740468
669,18.53280905,-25.9123612,Tesla,Thu,-5.049144309,$609.45 ,0.00%,-3.471309502,Jul,-2.832564501,Asia,-0.819058605
670,3.632387893,-15.04303038,Volkswagon,Wed,1.604625934,"($1,167.92)",0.01%,1.421110329,Jul,-16.04249638,Asia,-0.176677509
671,27.47144211,23.23367066,Volkswagon,Thu,2.579762797,"($1,503.71)",-0.02%,3.913977377,Jul,2.979752756,Asia,0.558817916
672,-29.45138192,9.72142285,Toyota,Wed,1.536011003,$503.15 ,0.01%,5.998223353,Apr,6.697024061,America,-0.631051181
673,14.82015307,13.15825139,Chrystler,Wed,2.096525168,($738.20),0.00%,8.100358552,Aug,9.002349602,Asia,-1.106567476
674,-40.76330239,-9.881313965,Volkswagon,Wed,-1.633553172,"$1,830.52 ",-0.01%,-11.20240664,Jun,-1.226321046,Asia,-2.877689155
675,12.74784421,-9.887818185,BMW,Thu,-2.35301322,"($1,219.49)",0.01%,-4.523225803,Jul,11.41022494,Asia,-0.57000834
676,11.18032623,15.31006433,Toyota,Fri,-0.618032068,($161.38),0.00%,3.836640739,Jul,-3.810054576,Asia,-0.194385557
677,-33.48651312,8.578090217,Volkswagon,Wed,-0.113775701,$51.47 ,0.00%,-0.75655823,Jun,9.049326606,Asia,-0.848102603
678,-11.58006324,-21.96384659,Tesla,Wed,1.297341646,$178.71 ,0.00%,-5.872775003,Mar,4.469369691,Asia,1.881861278
679,-5.818689147,-2.241318162,Toyota,Thu,5.348461611,($192.45),0.01%,-11.58378831,May,-3.701885595,Asia,1.365452795
680,40.17999113,-21.5821204,Volkswagon,Tue,-1.35204125,"($1,307.57)",-0.01%,-2.276687087,Aug,-9.690795437,Asia,2.841771429
681,27.7118287,-19.21665538,Honda,Wed,-3.532127522,"($2,179.76)",0.01%,-4.440891289,Aug,-1.638963918,Asia,0.203840312
682,31.38322902,-0.214898326,Tesla,Thu,-0.868044269,($984.41),0.01%,-5.609089159,Jun,-13.46616958,Asia,-1.143212295
683,-11.44229,0.611193,Volkswagon,Thu,-3.129740456,($775.10),0.00%,-4.68233051,Aug,-9.821502384,Asia,0.324850823
684,-3.251071187,0.111721645,Toyota,Thu,-5.197981702,$75.57 ,0.00%,7.173725989,sep,13.6981972,Asia,-1.171445128
685,-0.119950098,-26.97624669,Honda,Wed,-2.198846744,$213.90 ,0.00%,-2.576915486,Jun,-9.937117962,Asia,1.094583953
686,1.68989803,-11.28937929,Volkswagon,Thu,-1.902829381,"$1,131.40 ",0.01%,0.052765673,Jul,4.955957054,Asia,-1.438753398
687,-8.662266091,7.329775956,Toyota,Wed,0.610307177,$504.89 ,0.02%,0.309278835,Jul,11.388085,America,-0.375119781
688,10.96603165,-7.205637321,Toyota,Wed,-4.708649069,"$2,866.10 ",0.01%,0.166126224,Jun,-11.39711916,Asia,1.617005628
689,-17.07595391,16.02766943,Toyota,Thu,-6.914676421,"$1,692.80 ",0.01%,8.669323911,Jun,-10.21146296,Asia,-2.606223436
690,-30.12455581,-20.32426267,Toyota,Thu,0.410354339,($912.39),-0.01%,-5.345817064,Jul,2.390141602,Asia,0.676759414
691,-9.670520976,-10.39910755,Volkswagon,Tue,-6.116849247,"$1,198.22 ",0.00%,-10.694786,Aug,-11.78991799,Asia,-0.536562592
692,-19.53373996,7.283287308,Toyota,Thu,0.561697439,"$1,373.14 ",0.00%,5.867085328,Jun,1.507614901,Asia,0.092228907
693,10.99793746,-5.835794273,BMW,Wed,0.767190437,$428.68 ,-0.01%,8.870923522,sep,8.734780234,Asia,0.644515492
694,28.62483934,-1.067018815,Volkswagon,Thu,-3.296164471,($458.70),0.00%,-5.221039163,Jul,-11.64918426,Asia,-0.172131663
695,19.07595134,30.2088555,Volkswagon,Thu,0.092399305,"$1,182.21 ",-0.02%,-4.938226081,Jul,2.181104291,Asia,-0.695064614
696,-7.08998178,5.268167902,Toyota,Wed,0.057077356,"($1,362.84)",-0.01%,-3.299779008,Jul,-9.247147818,Asia,0.550627998
697,18.90907045,12.54144408,Volkswagon,Wed,-11.45465783,($353.03),-0.01%,6.004143343,Jul,1.775653099,Asia,-0.423048913
698,47.33166015,-15.71134498,Toyota,Tue,-6.6654534,($606.10),-0.01%,9.334271326,Aug,-3.10737908,Asia,1.096316534
699,10.54605369,-5.581871532,Chrystler,Thu,-0.995716393,($419.23),0.00%,5.600697103,sep,-3.213929821,America,0.583879541
700,15.25441159,14.21954235,Toyota,Thu,0.217223736,"($1,415.05)",0.00%,-6.50596696,Jul,0.934702413,Asia,0.620677756
701,-28.93003896,-10.14206907,Volkswagon,Wed,0.136817823,($849.13),0.00%,-14.16187572,Jun,1.122739621,America,0.095511416
702,48.35243958,-4.898242544,Volkswagon,Wed,4.824007195,"$1,301.50 ",0.00%,-3.814104943,Jul,-6.737464887,Asia,0.482922635
703,-40.94929053,-9.817668747,Toyota,Wed,-0.989077426,"$1,116.16 ",0.01%,-1.561214922,Jul,-6.009622704,Asia,1.033514959
704,4.684692472,-20.48643194,Toyota,Thu,-2.43490302,"($1,144.55)",0.00%,-7.937238692,Jun,7.009581362,Asia,1.446227786
705,-35.38859118,17.21488428,Honda,Wed,3.267609558,($779.83),-0.01%,13.83631807,Jul,20.54247965,Asia,-1.817470261
706,8.064520497,-7.200380365,Volkswagon,Thu,3.019886594,"($1,476.16)",0.00%,-0.473509144,Jun,-4.854674915,Asia,-0.830220726
707,-1.617760752,-14.64330779,Toyota,Thu,-5.452867549,($35.77),0.00%,3.078037899,Jul,7.757351379,Asia,-0.423721369
708,0.306542644,21.08899386,Honda,Wed,-3.67780696,($757.63),-0.01%,5.175778658,Jul,3.573276325,Asia,0.99178094
709,-9.01265487,-5.107600512,Toyota,Wed,0.176913925,$307.77 ,0.00%,1.402654091,Oct,-22.66377189,Asia,-0.363940296
710,-16.34831393,-12.32227992,BMW,Wed,5.838652136,$474.02 ,0.00%,6.563471783,Jun,6.254106664,Asia,0.808442949
711,26.98639077,-26.08750768,BMW,Thu,-3.998028285,($856.50),-0.02%,4.673451509,Aug,-13.2585704,Asia,1.470459455
712,-0.736381925,-19.48683459,Honda,Wed,-7.897878837,"$1,226.38 ",0.01%,8.219649485,Aug,-6.251691944,Asia,-0.951120701
713,31.23517959,-41.3382544,Volkswagon,Thu,1.466969781,($922.51),-0.01%,3.973248441,Jun,-12.74190529,Asia,-0.930635105
714,33.29166534,25.87463486,Honda,Thu,-0.275552132,$210.49 ,0.00%,-0.815542468,Jun,16.92753262,Asia,0.652277996
715,-22.28352567,-4.491032247,BMW,Thu,-0.647120321,($192.15),-0.01%,5.675294053,Jun,-3.624582717,Asia,0.788429056
716,-29.21436169,-23.80862784,Volkswagon,Tue,3.423519508,($372.71),0.00%,0.391557633,Jun,6.427238166,Asia,1.097051702
717,18.21798861,-13.43027915,Toyota,Wed,-2.66783694,$568.47 ,-0.02%,8.632926163,Jul,6.405221065,Asia,1.836379168
718,16.01526998,-11.63130648,BMW,Wed,-8.069757457,($636.04),-0.01%,-9.028035813,Jun,-6.939228584,Asia,-0.467806783
719,38.00987642,-27.02224206,Honda,Wed,5.691389375,"($1,133.98)",0.00%,-1.363327302,Jun,-7.647900492,Asia,-1.811012707
720,-2.847400989,-19.05486204,Honda,Thu,2.73644656,"($1,258.42)",0.01%,-0.591548009,Aug,-0.863586298,Asia,-0.515454707
721,-18.59027725,-17.44523721,Volkswagon,Wed,-1.736059947,$130.77 ,0.01%,-1.562277641,Jun,-1.007479569,America,-0.930467735
722,12.40497818,-0.897265395,Toyota,Thu,2.883936131,$911.97 ,-0.01%,4.300729842,Jul,-6.710753069,Asia,0.391939045
723,-4.281554477,15.0072314,Honda,Thu,1.662554392,$997.40 ,-0.01%,8.542774023,Aug,-8.270139983,Asia,-0.77548305
724,-0.123869997,-10.85334654,Volkswagon,Wed,6.042152493,$134.62 ,0.01%,-7.224473275,Aug,-14.83052339,Asia,-1.921016207
725,66.13110403,-11.04720342,Volkswagon,Wed,6.679952806,($366.54),-0.02%,0.349235445,Jul,-4.489511269,Asia,0.771262529
726,-3.738126739,-36.19029986,Toyota,Wed,-1.960559443,$328.19 ,-0.02%,-3.60698597,Jul,-0.729232231,Asia,-0.207639947
727,10.3084497,-4.697475092,BMW,Wed,3.264160698,($580.02),0.01%,-1.893932075,Jul,0.313917661,Asia,-0.443324201
728,56.6092089,-9.08424119,Toyota,Wed,0.690636216,$279.92 ,0.00%,-4.430360214,Aug,-2.408781299,Asia,-0.088986279
729,-17.31952147,-0.238973954,Toyota,Wed,-1.303089577,"($2,354.57)",0.00%,8.410035513,May,-16.1478812,Asia,1.911470078
730,-13.39050364,23.35405435,Volkswagon,Wed,-1.319366315,($948.45),-0.01%,0.446980256,Jun,-4.095317898,Asia,-0.993107849
731,-18.04223509,-0.273506857,BMW,Thu,1.889547141,$680.67 ,0.02%,1.714680373,Jun,7.302450604,Asia,-1.416100657
732,17.83973469,21.44151137,Toyota,Wed,-5.160015631,"$1,240.07 ",-0.01%,-3.590627754,May,-3.976919226,Asia,-0.609319562
733,-2.310964072,6.001865229,Honda,Thu,1.055680033,$336.96 ,0.00%,5.543153458,Jun,-6.343138572,Asia,0.81231035
734,44.65882236,-8.744026428,Honda,Thu,2.561817653,"$1,337.88 ",0.01%,-0.040048293,Aug,2.302717695,Asia,-0.614684641
735,-8.227257794,11.25488916,Volkswagon,Wed,0.989985769,($829.95),0.00%,0.100187573,Aug,6.993008368,Asia,-2.284529499
736,25.25901833,-10.62107999,Volkswagon,Wed,-0.39676581,"($1,568.18)",0.01%,-11.97931653,Jul,-16.8566394,Asia,-0.497434233
737,5.661639576,3.055705877,Toyota,Wed,-0.509599415,($142.01),0.01%,-0.490505902,Jul,-8.050140618,Asia,0.67297029
738,7.914825205,-9.487063574,Toyota,Wed,-3.680659335,($665.14),-0.02%,-2.566837104,Mar,-4.258670791,Asia,-2.388283437
739,30.87677818,-4.338061822,Honda,Wed,-1.246704365,($342.85),-0.01%,-6.106219476,Jul,10.1032654,Asia,0.49768544
740,18.34931535,-4.92668229,Toyota,Wed,6.498786072,$117.12 ,-0.01%,7.477341071,Jun,-3.198621381,Euorpe,0.825272726
741,-17.2633345,-11.19378657,Honda,Wed,-1.500521781,"($1,845.51)",0.01%,11.07866051,Jun,1.962857659,Asia,-1.168550367
742,-64.17949891,-24.32773167,Volkswagon,Wed,-6.347444766,($334.28),0.01%,1.037745585,Mar,9.080443814,Asia,-0.521473052
743,14.65298525,-5.722572318,Toyota,Thu,4.276785028,($170.33),0.00%,5.518962713,Jul,17.81379684,Asia,0.131518741
744,32.06508487,-18.0839534,Volkswagon,Thu,9.932360131,($268.22),0.01%,-10.53361541,Jul,-9.692897071,Asia,0.030562571
745,40.55977658,-11.0314985,BMW,Thu,-1.642317315,($685.70),0.00%,2.787300597,sep,14.17944731,Asia,0.128485489
746,17.13685972,-5.778092895,BMW,Thu,2.547579256,$843.97 ,-0.01%,5.280685185,Jul,-0.330187916,Asia,-0.542789791
747,-10.15469621,-15.3723417,BMW,Wed,-0.112669199,($814.76),0.01%,0.883290512,Jun,-23.08682141,Asia,0.689194733
748,39.88661238,-36.15280614,Volkswagon,Thu,5.364986545,($404.59),0.01%,-6.159700401,Aug,-10.19726809,Asia,1.510530685
749,-15.94113126,24.88645985,Honda,Wed,-5.542151945,"($1,004.55)",0.00%,1.83861935,Jun,-8.464445149,Asia,0.462843961
750,-18.14523617,19.8880229,Volkswagon,Wed,2.03078544,($208.68),0.00%,4.671972458,May,-4.246478181,Asia,-0.088296067
751,11.84918686,-4.155507124,Nissan,Thu,-2.053238455,($425.09),0.01%,-1.140475505,Aug,5.548828515,Asia,-0.566791223
752,-10.13667381,-5.738988268,Nissan,Wed,12.02947147,($743.74),-0.01%,3.992090379,Jul,0.069016577,Asia,-0.91245156
753,5.057913467,18.53272789,BMW,Wed,8.27828135,"$1,207.71 ",-0.02%,-7.56563055,Jul,5.779286808,Asia,1.184645931
754,-4.608783556,5.893202107,Volkswagon,Wed,-0.860276643,$961.06 ,0.00%,-3.32370407,Apr,-4.535313467,Asia,0.604592049
755,-7.22495161,-0.365621185,Toyota,Wed,1.170419157,($460.81),0.00%,4.840853464,Jun,3.029317815,Asia,1.125244696
756,5.578044044,1.06760071,BMW,Thu,6.969844182,($630.91),-0.01%,-1.074755207,Nov,-5.983480428,Asia,2.080712136
757,-7.353565531,3.439180134,Volkswagon,Thu,5.700504934,"$1,090.89 ",0.02%,1.549096797,Apr,-5.895944076,Asia,-1.448345724
758,-8.768391715,18.83959929,BMW,Wed,0.848847217,$894.23 ,0.01%,-10.08145748,Jul,1.673066876,Asia,-0.915026218
759,-29.40766291,-0.248732078,Toyota,Wed,-1.378629689,($957.13),0.00%,4.484701594,Jul,10.32464747,America,1.457807826
760,28.30841547,-33.13404179,Honda,Thu,2.921810926,$630.87 ,0.00%,-3.384668769,Aug,-3.384609284,Asia,3.08911538
761,34.91481042,6.25044596,Honda,Thu,-2.158634988,$265.37 ,-0.02%,-6.906738807,May,13.39914072,Asia,-1.068573871
762,-5.853517622,-29.30488952,Honda,Wed,2.399983956,"($1,031.46)",-0.01%,1.454785557,Jul,9.294828212,Asia,-1.19828381
763,-16.6094228,8.789982925,Toyota,Thu,7.694038928,$18.45 ,0.00%,1.28696228,Aug,-6.850136473,Asia,0.115250222
764,25.17783402,0.240847205,Toyota,Wed,3.397484309,($331.20),0.01%,2.451171456,sep,6.408873265,Asia,-1.832715588
765,-14.81722316,45.07599834,Volkswagon,Thu,-3.166792065,"($2,166.28)",0.00%,-6.936977587,Jun,3.853571071,America,-0.703885695
766,-23.20725305,-15.20555564,BMW,Wed,3.108349997,$818.54 ,0.00%,-4.01070353,Aug,3.665074668,Asia,-0.966127379
767,-12.58174842,-18.1963646,Volkswagon,Wed,3.040196782,$288.88 ,0.01%,3.822759254,Jun,-5.004302138,Asia,-0.664815764
768,9.612046838,2.958607656,Honda,Thu,0.18958776,$305.69 ,-0.02%,-4.427656032,Aug,5.329759072,Asia,0.766210792
769,36.67098217,-24.27530761,Volkswagon,Wed,9.535264358,($888.90),0.00%,-9.410389936,Jun,-1.861312135,Asia,-0.400838722
770,39.42863031,-16.08254917,Volkswagon,Thu,2.151665727,($48.92),-0.01%,1.740865767,Jul,8.863992308,Asia,-0.953738216
771,66.54826723,-17.96773945,Volkswagon,Thu,-1.631128159,($5.73),0.00%,-6.007597693,Jun,-5.847525614,America,1.081929427
772,20.81655802,-22.65401998,Toyota,Wed,0.082287557,$89.69 ,0.00%,-7.445001234,Jul,0.043397021,Asia,-1.037900675
773,-0.170954285,-16.94231266,BMW,Thu,3.837572909,($947.73),0.02%,-5.456061215,Jun,5.4328575,Asia,-1.59563785
774,-18.51135316,-41.83396446,BMW,Wed,11.98952711,($522.95),0.00%,1.145853492,Jun,11.93530144,Asia,0.143605433
775,29.50298152,10.55738799,Volkswagon,Thu,-6.548847774,$760.01 ,0.00%,-10.41411807,Aug,-14.98100421,Asia,-0.418950077
776,3.213309837,1.616287178,BMW,Thu,-0.350764992,($533.48),-0.01%,-0.214365839,Jul,10.20495664,Asia,-0.264900081
777,-26.72939904,-2.709660709,Toyota,Wed,7.465365609,"($1,137.77)",0.00%,-5.557405347,Jul,-4.163393178,America,0.848744748
778,-5.253242727,-19.29589184,Volkswagon,Wed,-3.962097655,"($1,139.04)",0.00%,2.517392629,Jun,-0.20410468,Asia,-1.127991458
779,-7.736093316,-16.97048379,Volkswagon,Thu,-4.67874065,($59.16),0.01%,2.942524682,Jul,11.21969256,America,-0.336934969
780,-2.470133438,-9.499718031,Toyota,Thu,-5.480344614,($908.04),0.00%,9.192845788,Jun,7.931305012,Asia,-0.255080285
781,-18.01102193,18.39583637,Volkswagon,Wed,-5.486078176,"$1,431.80 ",-0.01%,-1.165821321,Jul,-11.33046883,Asia,1.107882384
782,0.949246908,-13.00929092,Toyota,Thu,1.890941925,$302.63 ,-0.02%,0.9276602,Jul,-0.981461772,Asia,2.556085625
783,35.91948609,-4.560609176,Volkswagon,Thu,-1.063306757,$850.07 ,0.00%,3.263233603,Aug,-11.4990496,Euorpe,0.361037568
784,10.60996906,7.395592999,BMW,Wed,-2.304758697,$376.30 ,0.01%,-7.516252617,Aug,-15.40108574,Asia,-0.023775912
785,0.453324391,-4.144158215,Volkswagon,Tue,-0.987548449,($654.21),-0.01%,-13.49674358,Jun,-18.83652911,Asia,-1.201464993
786,46.13186882,10.39576219,BMW,Wed,4.814307542,($726.83),-0.02%,3.533979663,Jun,3.915654737,Asia,-0.863021258
787,15.17152037,-1.15507756,Volkswagon,Thu,0.815982784,$537.96 ,-0.02%,-9.495807178,Jul,7.260493381,Euorpe,-0.184537786
788,45.27918365,1.824678505,Toyota,Tue,5.102287007,($876.90),-0.01%,8.934743545,Jul,-12.00958298,Asia,0.18227338
789,24.48825291,-3.201322304,Honda,Wed,-4.252116966,"$1,152.08 ",0.00%,3.045259126,Jul,-5.160133907,Asia,-0.002980931
790,7.95061385,-11.23503541,Toyota,Wed,-0.460555719,$180.21 ,0.00%,-7.803954871,Jul,4.626370878,Asia,-1.266374051
791,48.23306763,4.173680054,BMW,Wed,6.203030508,($994.39),-0.02%,-3.980967166,Aug,3.312829582,Asia,0.998746352
